survived,age,sibsp,parch,fare,adult_male,alone,familysize,isalone,hascabin,pclass_2,pclass_3,sex_male,embarked_Q,embarked_S,class_Second,class_Third,who_man,who_woman,deck_B,deck_C,deck_D,deck_E,deck_F,deck_G,embark_town_Queenstown,embark_town_Southampton,alive_yes,agegroup_teen,agegroup_youngadult,agegroup_adult,agegroup_senior
0,1.10878983025365,-0.5305986490832921,-0.49715690120713385,-0.5321005637094011,True,True,-0.6190340614322898,0.8705443892371525,0.0,False,True,True,False,True,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False
0,0.24508247140971468,-0.5305986490832921,-0.49715690120713385,-0.5144359713700789,True,True,-0.6190340614322898,0.8705443892371525,0.0,False,True,True,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False
0,-0.6906005006712154,-0.5305986490832921,-0.49715690120713385,-0.5306617665488351,True,True,-0.6190340614322898,0.8705443892371525,0.0,False,True,True,False,True,False,True,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False
0,1.2527410567276394,0.48400949940768595,-0.49715690120713385,-0.38774124859927983,False,False,0.04037178661514938,-1.1487065017744675,0.0,False,True,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False
0,-0.3307224344862423,-0.5305986490832921,-0.49715690120713385,-0.41651719181059965,True,True,-0.6190340614322898,0.8705443892371525,0.0,True,False,True,False,True,True,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False
0,-0.4746736609602315,-0.5305986490832921,-0.49715690120713385,-0.3772706420627876,True,True,-0.6190340614322898,0.8705443892371525,0.0,True,False,True,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False
1,-0.76257611390821,-0.5305986490832921,1.894076292329019,-0.16169086750464962,False,False,0.6997776346625885,-1.1487065017744675,0.0,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,True,False,True,False,False
0,0.5329849243576932,0.48400949940768595,-0.49715690120713385,0.35275969003868457,True,False,0.04037178661514938,-1.1487065017744675,0.0,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False
0,-0.9785029536191938,-0.5305986490832921,-0.49715690120713385,-0.48909587577819064,True,True,-0.6190340614322898,0.8705443892371525,0.0,False,True,True,False,True,False,True,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False
0,-0.4026980477232369,-0.5305986490832921,-0.49715690120713385,0.8534611019156501,True,True,-0.6190340614322898,0.8705443892371525,0.0,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False
0,-0.4026980477232369,-0.5305986490832921,1.894076292329019,-0.3734338496346116,False,False,0.6997776346625885,-1.1487065017744675,0.0,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False
1,-0.5466492741972262,-0.5305986490832921,-0.49715690120713385,-0.5172329930502192,False,True,-0.6190340614322898,0.8705443892371525,0.0,False,True,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,True,False,True,False,False
1,-0.4026980477232369,0.48400949940768595,-0.49715690120713385,-0.36184289970909195,False,False,0.04037178661514938,-1.1487065017744675,0.0,False,True,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,True,False,True,False,False
0,-0.76257611390821,-0.5305986490832921,-0.49715690120713385,-0.5364169551910991,True,True,-0.6190340614322898,0.8705443892371525,0.0,False,True,True,True,False,False,True,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False
0,-0.8345517271452046,-0.5305986490832921,-0.49715690120713385,-0.44529313502191953,True,True,-0.6190340614322898,0.8705443892371525,0.0,True,False,True,False,True,True,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False
0,-0.76257611390821,0.48400949940768595,0.6984596955609427,0.03910190903529807,True,False,0.6997776346625885,-1.1487065017744675,0.0,True,False,True,False,True,True,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False
1,-0.18677120801225305,-0.5305986490832921,-0.49715690120713385,-0.5163543675841669,True,True,-0.6190340614322898,0.8705443892371525,0.0,False,True,True,False,True,False,True,True,False,False,True,False,False,False,False,False,True,True,False,True,False,False
0,-1.4823322462781563,1.498617647898664,1.894076292329019,-0.006460001049291706,False,False,2.018589330757467,-1.1487065017744675,0.0,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
0,0.49699711773919586,-0.5305986490832921,1.894076292329019,-0.16712568397916092,True,False,0.6997776346625885,-1.1487065017744675,0.0,True,False,True,False,True,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0,0.8928629905426663,-0.5305986490832921,-0.49715690120713385,-0.41651719181059965,True,True,-0.6190340614322898,0.8705443892371525,0.0,True,False,True,False,True,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False
0,1.540643509675618,-0.5305986490832921,-0.49715690120713385,-0.42562957382751765,True,True,-0.6190340614322898,0.8705443892371525,0.0,True,False,True,False,True,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True
1,-0.5466492741972262,0.48400949940768595,-0.49715690120713385,0.6117431789405632,False,False,0.04037178661514938,-1.1487065017744675,0.0,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,True,False,True,False,False
0,1.8645337692420936,-0.5305986490832921,-0.49715690120713385,-0.5114778044079552,True,True,-0.6190340614322898,0.8705443892371525,0.0,False,True,True,False,True,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True
0,0.7848995706871743,-0.5305986490832921,1.894076292329019,-0.38774124859927983,True,False,0.6997776346625885,-1.1487065017744675,0.0,False,True,True,False,True,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False
0,-0.4026980477232369,-0.5305986490832921,-0.49715690120713385,-0.5256259764868542,True,True,-0.6190340614322898,0.8705443892371525,0.0,False,True,True,False,True,False,True,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False
0,1.540643509675618,-0.5305986490832921,0.6984596955609427,0.5115875493954574,True,False,0.04037178661514938,-1.1487065017744675,0.0,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True
1,-0.9785029536191938,-0.5305986490832921,-0.49715690120713385,-0.5175533652179719,False,True,-0.6190340614322898,0.8705443892371525,0.0,False,True,False,True,False,False,True,False,True,False,True,False,False,False,False,True,False,True,True,False,False,False
0,0.029155631698730814,-0.5305986490832921,-0.49715690120713385,-0.5114778044079552,True,True,-0.6190340614322898,0.8705443892371525,0.0,False,True,True,False,True,False,True,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False
0,-0.4026980477232369,-0.5305986490832921,-0.49715690120713385,-0.4997276275966662,True,True,-0.6190340614322898,0.8705443892371525,0.0,False,True,True,False,True,False,True,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False
0,-0.4026980477232369,7.586266538844533,1.894076292329019,0.6683358672561589,True,False,5.975024419042102,-1.1487065017744675,0.0,False,True,True,False,True,False,True,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False
0,1.0368142170166554,-0.5305986490832921,0.6984596955609427,-0.35704690917387194,True,False,0.04037178661514938,-1.1487065017744675,0.0,False,True,True,False,True,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False
1,0.748911764068677,-0.5305986490832921,-0.49715690120713385,-0.36376129592317996,False,True,-0.6190340614322898,0.8705443892371525,0.0,True,False,False,False,True,True,False,False,True,False,True,False,False,False,False,False,True,True,False,False,True,False
0,-0.25874682124924764,-0.5305986490832921,-0.49715690120713385,-0.5167533939966972,True,True,-0.6190340614322898,0.8705443892371525,0.0,False,True,True,False,True,False,True,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False
0,-0.9065273403821993,-0.5305986490832921,-0.49715690120713385,-0.4997276275966662,True,True,-0.6190340614322898,0.8705443892371525,0.0,False,True,True,False,True,False,True,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False
0,-2.058137152174113,3.52783394488062,0.6984596955609427,0.09545479782413278,False,False,2.677995178804906,-1.1487065017744675,0.0,False,True,True,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
1,-1.4823322462781563,-0.5305986490832921,1.894076292329019,-0.2721578767004784,False,False,0.6997776346625885,-1.1487065017744675,0.0,False,True,True,False,True,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False
1,0.5329849243576932,-0.5305986490832921,0.6984596955609427,0.38920921810635634,False,False,0.04037178661514938,-1.1487065017744675,0.0,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,True,False
0,1.10878983025365,0.48400949940768595,4.285309485865172,-0.13067615591148912,False,False,2.677995178804906,-1.1487065017744675,0.0,False,True,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False
0,0.5329849243576932,-0.5305986490832921,-0.49715690120713385,-0.16856448113972688,True,True,-0.6190340614322898,0.8705443892371525,0.0,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False
0,-0.11479559477525843,-0.5305986490832921,-0.49715690120713385,0.41790458867668456,True,True,-0.6190340614322898,0.8705443892371525,0.0,False,True,True,False,True,False,True,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False
0,2.260399642045564,-0.5305986490832921,-0.49715690120713385,-0.023245967922561624,True,True,-0.6190340614322898,0.8705443892371525,0.0,False,False,True,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True
0,-1.8422103124631293,3.52783394488062,0.6984596955609427,-0.10717580228891121,False,False,2.677995178804906,-1.1487065017744675,0.0,False,True,True,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
1,-2.058137152174113,0.48400949940768595,0.6984596955609427,-0.4523278939389802,False,False,0.6997776346625885,-1.1487065017744675,0.0,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False
0,1.900521575860591,-0.5305986490832921,-0.49715690120713385,-0.07704163455801709,True,True,-0.6190340614322898,0.8705443892371525,0.0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,-0.8345517271452046,0.48400949940768595,0.6984596955609427,-0.5152340241951395,True,False,0.6997776346625885,-1.1487065017744675,0.0,False,True,True,False,True,False,True,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False
0,-0.4026980477232369,2.513225796389642,0.6984596955609427,-0.17735649098889217,True,False,2.018589330757467,-1.1487065017744675,0.0,False,True,True,False,True,False,True,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False
0,1.4686678964386233,-0.5305986490832921,-0.49715690120713385,-0.1150891866720242,False,True,-0.6190340614322898,0.8705443892371525,0.0,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False
0,0.029155631698730814,-0.5305986490832921,-0.49715690120713385,-0.41651719181059965,True,True,-0.6190340614322898,0.8705443892371525,0.0,True,False,True,False,True,True,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False
0,0.46100931112069854,-0.5305986490832921,-0.49715690120713385,-0.6659086996420385,True,True,-0.6190340614322898,0.8705443892371525,0.0,False,True,True,False,True,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False
0,-0.4026980477232369,7.586266538844533,1.894076292329019,0.6683358672561589,False,False,5.975024419042102,-1.1487065017744675,0.0,False,True,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False
